freq	hypo
1		In einer kleinen Stadt in Neuseeland gilt Burt Munro als liebenswerter oddball, weil er sich entschlossen hat, mit seinem Motorrad 1920 in einem Rennen in Amerika zu konkurrieren.
1		In diesen Dörfern ist kostenlose medizinische Versorgung wirklich ein Anlass zum Feiern, und Bwelle - mit seinem großen Lächeln und seiner grenzenlosen Energie - ist mehr als glücklich, am Spaß teilzuhaben.
1		Doch das Gericht hörte, wie er wichtige Akteure in der Drogenversorgungskette - von denen einige zuvor von ihm vertreten worden waren - anrufen würde, nachdem ihm wichtige Verhaftungen vorausgegangen waren, um ihnen mitzuteilen, was Detektive über sie wussten.
1		Frühere Untersuchungen hatten ergeben, dass glückliche Hunde ihre Schwänze mehr nach rechts schwenken (aus der Sicht des Hundes), während nervöse Hunde einen linksdominierten Wunsch haben.
1		Airbus forderte diese Woche einen Industriestandard, der einen Sitz von mindestens 46 cm Breite in Economy-Kabinen vorsehen würde, doch sein amerikanischer Erzrivale Boeing sagt, dass es Sache der Fluggesellschaften sein sollte, darüber zu entscheiden.
1		Traditionell begrüßt das Museum die Besucher am Samstag und Sonntag, dieses Jahr am 24. und 25. August, zu einer bunten Party für Kinder und Familien im Rahmen des Sommerferienprogramms mit zahlreichen Teilnahmeaktivitäten und Veranstaltungen.
1		Der verzweifelte neunjährige Sohn des Mannes reiste mit ihm nach Australien und wurde seit dem Tod seines Vaters am Mittwoch von einem erwachsenen Cousin getröstet, der ebenfalls auf dem Schiff saß.
1		Im dritten Quartal endete der 30. September. Bombardier sank von 172 Millionen Dollar oder 9 Cent pro Aktie im Vorjahr auf 147 Millionen Dollar oder 8 Cent pro Aktie.
1		Auf Seiten der Regierung sagte sie, 29.954 seien Mitglieder der Streitkräfte von Präsident Baschar Assad, 18.678 seien regierungsfreundliche Kämpfer und 187 sind militante libanesische Hisbollah-Kämpfer.
1		Ofqual, der Prüfungsregulator, wird in einem separaten Schritt eine Umgestaltung der Struktur der GCSEs mit einem neuen Bewertungssystem und weniger Höflichkeitsarbeit einleiten.
1		Die beiden 33 Jahre alten Besitzer haben sich bereits vor der Eröffnung des schicken Cafés auf den Opschlag einen Namen als Gastwirte gemacht: Sie leiteten zuvor die "Art Lounge" in Kranenburg.
1		Mit den schottisch-schwäbischen Highland Games und dem Traktorziehwettbewerb, der eine halbe Stunde vorher beginnen wird, verspricht es auf dem Veranstaltungsgelände am Samstag viel Action zu geben.
1		Das ist letztendlich genau das Ziel des Cafés mit dem wunderbaren Namen: einen tatsächlichen Besuch zu machen und etwas zu wiederholen, das nicht nur theoretisch, sondern auch konkret wiederholt werden kann.
1		Zu den bereits ausgeschlossenen Vorschlägen gehören unter anderem Vorschläge zur Rückführung von Proben vom Mars, zur Durchführung von Untersuchungen auf Mond, Venus und Asteroiden sowie Vorschläge im Bereich der Solarphysik.
1		Der Vorschlag mit der besten Chance, als L-Mission angenommen zu werden, ist nach Meinung vieler Experten "E-Lisa", ein anspruchsvolles Konzept, das darauf abzielt, die Existenz von Gravitationswellen zu beweisen.
1		Inmitten des Aufruhrs sagte Murphy, sein Büro arrangiere die Kongressreise, die in diesem Jahr erwartet wird, und hofft, dass die Delegation Mitglieder beider Parteien und beider Kammern umfassen wird.
1		Die Gruppe - eine Mischung aus kamerunischen Ärzten und ausländischen Medizinstudenten - hat im vergangenen Jahr 700 kostenlose Operationen durchgeführt, und sie wissen, dass ihre Hilfe für diejenigen, denen sie helfen, einen Unterschied machen kann.
1		Viele deutsche Führungskräfte argumentieren, dass die jüngsten Berichte lediglich bestätigen, was sie bereits wussten: dass mächtige Staaten ihre wertvollsten Geheimnisse stehlen wollen und diese Daten daher um jeden Preis bewacht werden müssen.
1		Basharat Ditta, 42, würde dem Verbrecherlord Neil Scarbrough sensible Informationen über Untersuchungen zu seinen Drogenhandelsaktivitäten liefern, nachdem er durch seine Kokaingewohnheit kompromittiert worden war.
1		Australische Diplomaten spielten vor dem UN-Gipfel für nachhaltige Entwicklung, der über Nacht in Rio de Janeiro begann, eine Schlüsselrolle bei der Durchsetzung "nachhaltiger Entwicklungsziele", um die 2015 auslaufenden Millenniums-Entwicklungsziele zu ersetzen.
1		Offiziere entdeckten Sarborough, 32, indem sie drei Taschen Kokain in der Anwaltswohnung in Blackburn, Lancashire, ablegten, während er zusammen mit Kollegen bei einem Abendessen der Law Society weilte.
1		Der Bundesgesundheitsminister Tanya Plibersek hat angekündigt, dass das Commonwealth "dringende Maßnahmen" ergreift, um eine Krise abzuwenden, die durch die alternde Bevölkerung des Inselstaates, höhere Rate chronischer Krankheiten und Systembeschränkungen verursacht wird.
1		Eine 21-jährige Sydney-Frau, die in Phuket zu 15-tägigen Gefängnissen verurteilt wurde, weil sie fälschlicherweise behauptete, von einem Taxifahrer angegriffen worden zu sein, spricht das Urteil an und wurde mit einer Kaution belegt.
1		Die Kardinäle werden auch die ersten sein, die ausgewählt werden, seit Franziskus den Rat der Kardinäle gründete, einer Gruppe von acht Kardinälen aus der ganzen Welt, die beauftragt waren, Wege zur Reform der Kirche zu prüfen.
1		Mit einer Statue von Samora Machel, dem Gründungspräsidenten Mosambiks, starteten Tausende von Menschen in zentralen Maputo zusammen, um in einer seltenen öffentlichen Demonstration Friedensslogans zu singen.
1		Doch jetzt stellen viele die ethische Grundlage der Operation in Frage, da sie wissen, dass die Geschlechteridentität komplex ist und Ärzte manchmal falsch liegen können, ohne zu wissen, wie sich ein Kind über seine Geschlechterzuweisung fühlen wird, wenn es aufwächst.
1		Der Dog-Verhalten-Experte John Bradshaw, ein Gastwissenschaftler an der Veterinärwissenschaft der Universität Bristol, sagte, dies sei nicht die erste Studie, die untersucht, ob links und rechts für die Kaninchen wichtig seien.
1		1966 begann die FAA den Einsatz elektronischer Geräte für Fluggäste zu beschränken, als die Passagiere anfingen, FM-Radios, die High-Tech-Geräte ihrer Zeit, zu transportieren.
1		Scotland Yard sagte, sie hätten dem 40-jährigen Australier eine "Überstellungsmitteilung" serviert, in der er aufgefordert wurde, in einer Polizeistation zu erscheinen, und fügte hinzu, dass seine Nichtbefolgung zu einer weiteren Verhaftung führen würde.
1		"Ich bin mir nicht sicher, ob er schläft", sagte Katie O 'Malley, ein zweijähriger Medizinstudent der Drexel University in Philadelphia und Freiwilliger der Gruppe Bwelle.
1		Ohne die Unterstützung des einzigen anderen Herstellers großer moderner Jets wird die Forderung nach einem neuen Industriestandard wohl kaum fliegen, könnte aber von einer Umsatzwelle von 777X ablenken.
1		Für Medizin- und Pflegestudenten wie O 'Malley, die aus den Vereinigten Staaten und Europa kommen, um bei seinen Missionen mitzumachen, ist dies eine praktische Gelegenheit, die sie nie zu Hause bekommen würden.
1		Mit größeren Instrumenten könnten Astronomen Planeten ähnlich der Erde kartographieren und sogar die Zusammensetzung ihrer Atmosphären analysieren und so nach "Biomarkern" suchen: Gasen, die als Indikator für biologische Aktivität dienen.
1		Am Dienstag stießen sie mit Macheten und Messer den 11-Jährigen zum Tode und warfen den Körper in einen Brunnen, berichtete die Zeitung "El País" am Donnerstag.
1		"Sie haben nicht nur unzählige Platten für uns aufbewahrt, sondern Sie haben auch so viel für uns herumgerollt, und dafür möchten wir Ihnen herzlich danken", sagte Chor-Vorsitzender Erich Schlotmann.
1		Als sie am 18. Juni 2005 eine Voicemail verließ, sagte Coulson zu ihr: "Ich habe eine Geschichte, die wir morgen planen und über die ich mit Charles wirklich sprechen möchte".
1		Marcus Zagermann führte als Erzähler das Publikum durch die zehn verschiedenen Szenen, erklärte Umstände und stellte Links bereit, die Sprünge seiner Jugend in die Zeit seiner Pensionierung erklärten.
1		Die Rekonstruktion des Bahnübergangs an der Bannerei Trautwein könnte andererseits ein völlig anderes Problem beim Zugang zum steilen Geroltzhäuser Weg mit sich bringen.
1		Während einige Diskontgeber wegen hoher Zinssätze unter Beschuss geraten sind, sagt Frau Yeah, dass Pawning nicht nur günstigere Zinsen bietet als andere Kreditgeber, sondern auch keine direkten Schulden aufbaut.
1		Sowohl Airbus als auch Boeing beanspruchen 20 Prozent mehr Effizienz pro Sitz in ihren jüngsten zweimotorigen Langstreckenmodellen als der Marktführer in diesem Segment, die Boeing 777-300ER mit 365 Sitzen.
1		"Wir kümmern uns erst dann um den Wildcard-Prozess, wenn sichergestellt ist, dass Düsseldorf keine Lizenz erhält", sagte der Chef des Neckar Riesen Alexander Reil, der zu unserer Zeitung sprach.
1		Nachdem ein psychiatrischer Experte erst einmal erhebliche Zweifel an ihm geäußert hatte, der an einer psychiatrischen Erkrankung leidet, und somit an seiner begrenzten Schuld, machte der 33-Jährige ein vollständiges Geständnis.
1		Wenn Sie auf der Suche nach einem zusätzlichen Guthaben sind, rufen Sie Tim und Susan Mathisdon in Napa, Calif an und versuchen Sie, ihren 2.032 Pfund Kürbis aufzuteilen.
1		Doch indem er sich bereit erklärt, den offiziellen Eid vor Gericht zu bringen, statt wie üblich vor dem Parlament, beugt er sich dem Willen des Militärs und signalisiert damit, dass der Machtkampf weitergehen wird.
1		Hansjakob äußerte damals seine Kritik an der institutionellen Kirche sowie seine Besorgnis über die Exzesse in der ländlichen Wirtschaft, die Folgen der Industrialisierung und die Auswirkungen des Krieges.
1		Während der anschließenden Kollision wurde die Fußgängerzone gegen die Wand des Gebäudes geworfen und fiel dann auf den Boden, wobei eine Lackierung zum Kopf durchlief, die etwa 15 Zentimeter lang war.
1		"Wir wollen die Bewohner so früh wie möglich in die Planung einbeziehen", so Bürgermeister Jens Häußler, der das Bürgerinformationsereignis zum Hochwasserschutzkonzept in Gechingen eröffnete.
1		Die Kaninchenshow ist jedoch für alle Besucher am Samstag von 10: 00 Uhr und am Sonntag von 10: 00 Uhr bis 15: 30 Uhr geöffnet, gefolgt von der Preisverleihung.
1		"Es ist wichtig, nicht nur das Familienleben im Auge zu behalten, sondern aufgrund des demografischen Wandels auch die Zeit für die langfristige Betreuung und Unterstützung von Angehörigen zu nutzen", erklärte Wolf.
1		Vor kurzem sah man den möglichen Beginn eines neuen Anzeigenkriegs vor, indem man Finanziers eine Folie zeigte, in der drei Personen in einem Restaurant mit dem Titel "Würden Sie dies akzeptieren?" dargestellt werden, die drei zusammengequälte Personen in einem Restaurant mit dem Titel "Würden Sie dies akzeptieren?" zeigt.
1		Zwei YMCA-NSW-Mitarbeiter wurden wegen Sexualstraftaten gegen Kinder angeklagt, bevor 2011 Vorwürfe gegen Caringbah-Kinderbetreuer Jonathan Lord erhoben wurden, die Royal Commission zum sexuellen Missbrauch von Kindern hat gehört.
1		"Wenn das Fahrzeug von hinten geschlagen wird, kann die Kopfstütze die Insassen nicht angemessen schützen und dadurch das Verletzungsrisiko erhöhen", wie auf der Website der Nationalen Verkehrssicherheitsbehörde (National Highway Safety Administration) vermerkt.
1		Nerven auf beiden Seiten, insbesondere beim Erhalten des Balles, führten zu Fehlern und verlorenen Punkten; manchmal fehlte es sogar, und in kritischen Momenten wurden potenzielle Punkte durch Übereifrigkeit vertan.
1		Doch die Festaufträge für die CSeries sind bisher mit 177 moderat, da potenzielle Käufer auf Flugtests warten, um die Behauptungen des Unternehmens über die Kraftstoffeffizienz und das Kosteneinsparungspotenzial des neuen Jetliners zu bestätigen.
1		YMCA NSW war zu dem Zeitpunkt, als Jonathan Lord zwischen 2009 und 2011 beschäftigt war, keine kindersichere Organisation, teilte Professor Stephen Smallbone von der Griffith University der Kommission mit.
1		Letzten Monat sagten Menschen, die der Situation nahe standen, dass RBS der britischen Regulierungsbehörde, der Financial Conduct Authority, die an einen ehemaligen Händler und dessen ehemaligen Händler geschickt wurde, E-Mails und Sofortnachrichten übergeben hatte.
1		Die Mitarbeiter waren sehr freundlich und hilfsbereit. Die Lage des Hotels ist sehr gut.
1		Aber nach der Anhörung sagte Supt Lee Halstead von der Polizei von Lancashire: "Herr Ditta wandte sich von einem kriminellen Anwalt selbst dem Kriminellen zu, als er anfing, Drogen von organisierten Kriminellen zu erhalten".
1		Die von Berlin und der Europäischen Zentralbank auferlegten Sparmaßnahmen sowie die Zwangsjacke, die den nationalen Volkswirtschaften durch die Einhaltung der gemeinsamen Währung auferlegt wird, haben viele Menschen zu der Annahme veranlasst, dass das Projekt Europa zu weit gegangen ist.
1		Die Ankläger hatten eine lebenslange Haftstrafe gefordert, obwohl sie darauf hätten drängen können, dass der Mann, der den "Demolition Man" nannte, wegen seines Rufs als Waffenmeister zum Tode verurteilt wurde.
1		Aktien von Bombardier, die ebenfalls bekanntgaben, dass der Chief Financial Officer Patrick Pichette von Google Inc dem Board beitreten würde, wurden am Donnerstag bei C $4,83 im Handel um 8,5 Prozent gesunken.
1		Renamo war einst eine berüchtigte Rebellenbewegung, die anfänglich von der von Weißen regierten Rhodesien unterstützt wurde und dann von der Apartheid-Regierung Südafrikas als Teil der Bemühungen unterstützt wurde, die unabhängige Regierung des Landes zu destabilisieren.
1		Gegner behaupten, die Änderungen würden die Polizeimoral verringern, aber nicht die Kriminalität, Geld verschwenden und nicht ein umfassenderes Problem einer Polizeieinheit lösen, die unter Druck stand, nachdem sie während des letzten Jahrzehnts von Tausenden Offizieren geschrumpft war.
1		UBS sagte, dass sie diese Woche Maßnahmen gegen einige ihrer Mitarbeiter ergriffen habe, nachdem die Schweizer Regulierungsbehörde Finma erklärte, dass sie bei einer Reihe von Schweizer Banken vermutete Manipulationen am Devisenmarkt untersucht habe.
1		Frontier Airlines plant, bis zu $100 für ein Handgepäck und $2 für Kaffee oder Soda zu berechnen, obwohl die Ankündigung am Mittwoch besagt, dass die Passagiere die gesamte Dose behalten werden.
1		"Es sind zwei große Männer (Guebuza und Dhlakama), die zusammen den Kopf schlagen", sagte Joseph Hanlon, Dozent an der Open University und Experte in Mosambik.
1		Die Eltern eines georgischen Teenagers, dessen Körper in einer Raststätte in seinem Gymnasium gefunden wurde, glauben, dass ihr Sohn ermordet wurde, sagte der Anwalt der Familie am Donnerstag.
1		Die Nachricht kam am selben Tag, als die Credit Suisse ankündigte, dass sie in dieser Woche einen Händler an ihrem Londoner Exchange Traded Funds Desk entlassen hatte, nachdem er im vergangenen Jahr einen Verlust von fast 6 Mio. Dollar verursacht hatte.
1		Die Schüler der Grundschule Bräunlingen, die jetzt in einem gut renovierten alten Schulgebäude mit neuem Saal unterrichtet werden, können bald auch den alten Schulhof nutzen.
1		Ein 41-jähriger Müsch reiste nach Informationen der Polizei gegen 21.15 Uhr auf der Umgehungsstraße von Kempener in Richtung Grefrath in seinem Auto.
1		"Nach aktuellen Messungen fahren täglich rund 12.000 Fahrzeuge auf der B33 durch die Stadt Gutach, wovon rund zehn Prozent auf den Schwerlastverkehr entfallen", betonte Arnold.
1		Man könnte natürlich einen Treppenaufzug in der Wohnung einbauen, aber der Kopfsteinpflasterweg bis zur Tür des Apartments mit mehreren Stufen wäre ein viel größeres Hindernis.
1		Eine fünfjährige Halbschwester der jüngeren Täterin, die sie mitnahm, sollte eine Erklärung als Alibi abgeben und sagen, dass sie vom Jungen sexuell angegriffen wurde.
1		Auf der Vorderseite sind Kleider mit zahlreichen Rubeln und Stickereien, oft mit einem Schleier, in der Rückseite verlaufen sie hinunter und landen oft in einem Zug.
1		Dort werden die Teilnehmer der Tour über die Baugeschichte der Kirche informiert und einen Einblick in die Entwicklung der protestantischen Gemeinde in einem durch und durch katholischen Gebiet erhalten.
1		Fluggäste, die versuchen, diese Gebühren zu vermeiden, haben so viel wie möglich in Handgepäck gestopft, das in Kopfbedeckungen gesteckt wird, was bedeutet, dass diesen Bällen oft der Platz ausgeht.
1		Unter den Teilnehmern gab es auch zahlreiche Amateurradfahrer, die in einem Wettbewerbsumfeld, insbesondere auf der kurzen Strecke von 15 Kilometern mit einem 300 Meter hohen Aufstieg, die Möglichkeit hatten, ihr Hobby auszuüben.
1		Als das Mädchen jedoch den Verlauf der Ereignisse bei der Polizei beschrieb, ohne von einem Angriff gegen sich selbst zu sprechen, gestanden die beiden Jungen dem vorsätzlichen Mord an den 11-Jährigen zu.
1		Unter der Leitung der Bundesagentur für Arbeit werden in drei Wintern 49 Männer und Frauen, die bereits als ungelernte Arbeitskräfte in der Branche tätig sind, als qualifizierte Hotel- und Gaststättenarbeiter ausgebildet.
1		Billy Sum-Hermann schaffte es unglaublich gut, sich in die Rolle der Schwester zu versetzen und den Charakter erstaunlich gut zum Leben zu erwecken, sowohl in Bezug auf ihre Ausdrücke als auch in Bezug auf ihre Gesten.
1		Um diese Frage zu beantworten, soll 2017 das Weltraumteleskop "Cheops" gestartet werden, mit dem 500 bekannte planetarische Systeme in der Nähe von uns genauer untersucht werden sollen.
1		Die Ausschüsse der Pastoralbetreuungseinheit Haslach beantworteten Fragen zur zukünftigen Zusammensetzung und Größe des Gemischten Kirchenrates sowie zur praktischen Arbeit der Gemeindeteams.
1		Bereits vor 15 Jahren wurden Lösungen für das Problem in Betracht gezogen, als der Bau eines dritten Platzes am Fußballclub oder an der Mittelschule am Salinensee in Betracht gezogen wurde.
1		Mit seinem gemischten Chor und seinem Damenensemble - dem Impulschor - sorgte der Chorclub Salzstetten dafür, dass die Frauenquote auf dem Festival erfüllt wurde.
1		"Die Sorge um den Big Brother und diese Dinge waren ein großes Problem", sagte Alauddin Khan, der das strategische Management und Performance-Management im Nevada Department of Transportation leitet.
1		Das freut viele Kleve-Bewohner, Gäste aus nah und fern sowie die Studenten, die die Restaurantmeile und damit das Café Déjà Vu entdecken wollen.
1		Und: "Ohne fundierte Kenntnisse der lokalen Sprache kann man sogar einsam werden, wenn man die Dolce Vita lebt", fügte der Autor hinzu, der Denkanstöße für diejenigen liefert, die sich ins Ausland begeben möchten.
1		Wie von den US-Zollbehörden angekündigt, wurde die Rohrleitung zwischen Tijuana und San Diego mit einer Länge von mehr als 500 Metern mit Strom, einer Eisenbahnstrecke und einem Lüftungssystem ausgestattet.
1		Er sagte mir, dass er, wenn er hier ist, manchmal eine Gasse zwischen zwei Gebäuden betreten und an sich denken werde, Hey, wenn ich all mein Geld verliere, werde ich vielleicht hier wohnen.
1		Eine Frist, die von der Haager Organisation für Damaskus festgelegt wurde, um alle Produktionsanlagen für chemische Waffen und Maschinen zur Vermischung von Chemikalien in Giftgas und Abfüllmunition zu zerstören oder "unbrauchbar" zu machen.
1		Der kanadische Flugzeug- und Zugbauer Bombardier Inc meldete am Donnerstag einen Rückgang des Nettogewinns um 15 Prozent, der durch weniger Flugzeugaufträge und -auslieferungen im dritten Quartal sowie durch Auftragsemissionen im Triebfahrzeugbereich belastet wurde.
1		Wie die Rückseite des Flugzeugs gelegt wird - insbesondere ob Sitze 9 oder 10 Meter weit entfernt sind - ist für die neuen "Mini-Jumbo" -Düsendesigns von zentraler Bedeutung.
1		Das eine, was wir nicht konsumieren wollen, ist Süßkorn, und trotzdem werden fast 35 Millionen Pfund davon laut der National Confectioners Association rund um Halloween verkauft.
1		In einem Interview mit dem US-Journalisten Katie Couric, das am Freitag (Ortszeit) ausgestrahlt werden soll, sagte Bloom: "Manchmal geht das Leben nicht genau so, wie wir es planen oder hoffen".
1		Das untrennbare Paar - die gleiche Höhe - wurde für sein Aussehen, Verhalten und Stil beim jährlichen Wettbewerb des Sunnybank Equestrian Centre in Rudry bei Cardiff gelobt.
1		Die deutschen Unternehmen glauben, dass die USA derzeit ein nahezu ebenso großes Risiko in Bezug auf Industriespionage und Datendiebstahl darstellen wie China, so eine von EY im Juli veröffentlichte Umfrage, dem Beratungsunternehmen.
1		Er sagte, dass normalerweise ein Papst so viele Kardinäle nennen würde, wie nötig wäre, um die Anzahl der Kardinalwähler wieder auf 120 und so viele Kardinäle im Alter von über 80 Jahren anzuheben, wie er wollte.
1		Historisch hohe Preise für Gold in den letzten zwei Jahren haben die Eile, persönliche Gegenstände zu beschaffen, noch verstärkt, da die Menschen die Gelegenheit nutzen, den Wert ihres Familienschmucks zu bestreiten.
1		Auf der Bühne gegen Männer und Frauen trat er in eleganten Bowlerhüten auf und kippte seine flache Kappe im Kieferwinkel und zog zwei Jahre alte Toffee um den Ring herum.
1		Sie ernannte einen externen Monitor, um große Veränderungen zu überwachen, einschließlich Reformen in den Bereichen Politik, Ausbildung und Überwachung, und sie beauftragte ein Pilotprogramm, die körpergebundenen Kameras in einigen Gegenden zu testen, wo die meisten Stopps passieren.
1		Virgin, die bereits mit der CASA über die Ausweitung der Nutzung ihres Wi-Fi-Entertainment-Systems im Flug gesprochen hat, war für eine Änderung offen, sagte aber, dass sie die Führung vom Regulierer übernehmen werde.
1		Ein weiteres Rätsel: Obwohl Jungen in jüngeren Jahren Gesichts- und Pubikhaare bekommen, ist der Trend zur vollen frühzeitigen Pubertät nicht so ausgeprägt wie bei Mädchen.
1		Bei einem Besuch im Landkreis Breisgau-Hochschwarzwald wurde es dem Parlamentspräsidenten Guido Wolf in Titisee-Neustadt erklärt, wo die Belegschaft von morgen herkommen wird.
1		Der Einwanderungsminister Brendan O 'Connor, der gestern in Sri Lanka war, wo er mit Beamten über den Menschenschmuggel zusammentraf, hat fünf der empfohlenen Änderungen umgesetzt, wobei der Rest noch geprüft wird.
1		"Boeing tut dies, um mehr Sitze einzuplanen, um ihr Flugzeug konkurrenzfähiger mit unseren Produkten zu machen", sagte Kevin Keniston, Leiter des Passagierkomforts bei Europas Airbus.
1		Kendrick Johnson, aus Valdosta, Ga., wurde am 11. Januar in einer aufrecht stehenden Matte gefunden, die hinter den Bleichern in seinem Gymnastikstudio sitzt.
1		"Dazu gehören wohlhabende Personen, die kurzfristige Kredite für Unternehmensprojekte oder Investitionen benötigen, oder kleine Unternehmen mit einem Bedürfnis, ihren Cashflow-Bedarf zu decken", sagt Frau Yeah.
1		"Sie werden wissen, ob sie wieder mit dem Rauchen beginnen, sie werden durch den Nikotinimpfstoff keine Freude daran haben, und das kann ihnen helfen, die Gewohnheit aufzugeben", sagte er.
1		Nach Ansicht des Ausschusses ist der Wiederaufbau der Bahnübergänge "Vor Heubach" und "Vor Kuhbach", für die bereits mit der Deutschen Bahn Kreuzungsvereinbarungen getroffen wurden, unproblematisch.
1		"Wir werden nicht am wilden Kartenprozess teilnehmen", sagte der ehemalige Nationalteamspieler Pascal Roller, der seit 2012 das Konzept für einen professionellen Club in der Hansa-Stadt zusammenstellt.
1		Das Reiseunternehmen rechnet nun mit einem Jahresumsatz vor Steuern zwischen 325 Millionen Dollar und 340 Millionen Dollar, verglichen mit den 305 Millionen Dollar bis zu 315 Millionen Dollar, die es bisher prognostiziert hatte.
1		Über einen Zeitraum von acht Monaten zwischen Januar und August 2011 bemühte er sich, im Namen von Scarborough sowie eines seiner Mitarbeiter illegal Informationen über die Verhaftungen zweier Männer zu erhalten.
1		Nach einem Besuch im Atombunkermuseum wird der Schwerpunkt nach 1850 auf Haigerloch gerichtet, als Haigerloch unter preußische Herrschaft fiel.
1		Scotland Yard hat "einem 40-jährigen Mann eine Überstellungsmitteilung erteilt, in der er aufgefordert wird, eine Polizeistation zum Zeitpunkt unserer Wahl zu besuchen", sagte ein Sprecher.
1		Der Moderator stellte von Anfang an eines fest: Das Wichtigste beim Schinken sind die Beine des Schweins - die Turbommast bietet dafür keine gute Grundlage.
1		Dank des Anlegebeckens auf der Vorderseite des Terminals, das in einer Tiefe von 18,5 Metern gesunken ist, ist es nun seit einiger Zeit möglich, Schüttgutschiffe von Capesize zu entladen.
1		Glücklicherweise begann für uns das "Baby in einem Kürbistrend" erst im letzten Jahr dank Pinterest, so dass die meisten von uns aufwuchsen, diese Gourmetsorten nicht in ihnen zu schneiden.
1		"Diese Investitionen entsprechen den Vorstellungen, dass Krankenhäuser an der Frontlinie mir sagen, dass sie die beste Möglichkeit seien, das Gesundheitssystem Tasmaniens zu unterstützen", sagte Frau Plibersek.
1		Valero sagte, dass die Päpste in der Regel Bischöfe von großen Orten in die Position des Kardinals erhoben hätten, dass aber Franziskus "voller Überraschungen" sei - so dass wir nicht wüssten, wer er benennen werde.
1		Die Verwaltungsabteilung ließ die Wiederaufbaupläne der Deutschen Bahn vom Breinlinger Ingenieurbüro untersuchen, da sie Zweifel daran hatten, ob die geplante Anbindung des Geroltzhäuser Weges einfach sein wird.
1		Der Südstand hingegen, an dem die treuesten - und lautesten - BVB-Fans standen, war zunächst ungewöhnlich ruhig: Kein Gesang und kein Kampfschrei.
1		Kurz vor dem Schänzle-Kreisverkehr bemerkte er, dass sich auf der linken Fahrspur in Richtung Stromeyersdorfstraße befand und auf die rechte Fahrspur überging.
1		Dennoch hat die Reichweite und technische Ausgereiftheit der US-Spionageagenturen, die durch die Enthüllungen von Snowden zutage gefördert wurden, einige Unternehmen schockiert, die zuvor dachten, dass das größte Überwachungsrisiko von China ausgehe.
1		Er fügte hinzu, dass für Hunde die rechte Seite des Gehirns für linke Bewegung verantwortlich sei und umgekehrt, und die beiden Hemisphären spielten unterschiedliche Rollen in Emotionen.
1		Unter Hinweis auf die Drogenbanden versicherte Duffy: "Wenn Sie weiterhin diese Tunnel bauen und nutzen wollen, sind wir entschlossen, dies zu einer großen Verschwendung Ihres schmutzigen Geldes zu machen".
1		Doch Anne Tamar-Mattis, Exekutivdirektorin der kalifornischen Rechtsgruppe Advocates for Informed Choice, befürchtet, dass das deutsche Gesetz "Etikett und Stigma einlädt".
1		"Da Tiere statt Weiden mit Futtermitteln gefüttert werden, ist es fraglich, ob der Vitamin-B12-Gehalt in Fleisch, das in Gefriergeräten verkauft wird, tatsächlich hoch ist", so Proctor.
1		Ditta wurde später verhaftet, aber mit Kokain verweigert und sagte, dass er mit dem mutmaßlichen Händler gesprochen habe, weil er sein Kunde sei und argumentierte, dass ihre Diskussionen "einem legalen Privileg" unterliegen.
1		Die Gruppe, der Tausende ehemaliger Nortel-Patente gehören, meldete am Donnerstag eine Flut von Patentklagen gegen die Hersteller von Mobiltelefonen, darunter Google, dem Unternehmen, das sie bei der Konkursversteigerung von Nortel überboten hatte, an.
1		Prof Crystal sagte, dass, wenn ein zukünftiger menschlicher Impfstoff vollkommen sicher wäre, er an Kinder gegeben werden könnte, bevor sie versucht seien, eine Zigarette auszuprobieren, um die Nikotinabhängigkeit zu verhindern.
1		Ulrich Hackenberg, Vorstandsmitglied bei Autohersteller Audi, sagt, dass es seit Jahren gängige Praxis ist, Handys vor Board Meetings zu sammeln, so dass sie nicht als Fernsprechgeräte verwendet werden können.
1		Der Polizei zufolge ereignete sich der Unfall, als ein 51-jähriger Fahrer eines Schweizer Seats Ibiza in der linken Fahrspur der zweispurigen Reichenaustraße aus der Stadt reiste.
1		Ich rechne Obama mit großen und vielfältigen Leistungen - von der Verabschiedung des Affordable Care Act bis zum militärischen Abzug aus dem Irak, dem Ende des "Bitte nicht Bescheid" bis hin zur Ermordung Osama bin Ladens.
1		Darauf wies Christian Ulbrich, CEO von Jones Lang LaSalle für Europa, den Nahen Osten und Afrika, am 9. Immobilientag der Börsen-Zeitung hin.
1		Jetzt in seinem dritten Jahr stellt der Bürgerkrieg die vornehmlich sunnitischen muslimischen Rebellen gegen Assads Regierung und ihre Sicherheitskräfte auf, die mit Mitgliedern seiner alawitischen Sekte, einem Ableger des schiitischen Islam, gestapelt werden.
1		Die äußerst konstruktiven Diskussionen zwischen den sechs Ausschüssen und den Vollzeitmitgliedern des Pastoralpflegeteams beschäftigten sich mit Themen, die von Wahrnehmungen und Erwartungen hinsichtlich der Reformen des Jahres 2015 bis hin zu konkreten Vorschlägen für die zukünftige Zusammensetzung und Größe des Parish Council reichen.
1		"Sobald eine Fluggesellschaft die Toleranz ihrer Flotte überprüft, kann sie es Passagieren ermöglichen, leichte elektronische Geräte wie Tabletten, E-Reader und Smartphones in allen Höhen zu nutzen", sagte die FAA.
1		Charlie, Gründer der Firma "Lick Me I 'm Delicious", sagte: "Es ist unglaublich, aber es ist noch zu Beginn der Produktion unglaublich, also bekommt man etwa 200 Pfund davon".
